"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_1736",113.607527658374,-0.569396014302636,0.262268078750834,-2.17104581317953,0.0299277094643264,0.0739837284727258
"gene_5962",100.84107444516,-0.477624164266133,0.219991756076034,-2.17110028478092,0.0299235925289484,0.0739837284727258
"gene_10020",6.8323509049167,-2.11531517902051,0.974426086034978,-2.17083184587956,0.0299438857149079,0.0740058287110592
"gene_86",76.9558870171226,0.597377157685782,0.275280658244331,2.17006585749867,0.0300018572218525,0.0741311896129223
"gene_10739",208.51201302801,0.578975090194693,0.266850812724485,2.16965833562016,0.0300327385747241,0.0741895694211844
"gene_1168",689.548593566751,-0.222803011197256,0.10271007470537,-2.16924203235545,0.030064313573204,0.0742496341253701
"gene_4755",872.683394806104,-0.263255096662998,0.121420807298338,-2.16812177847052,0.03014942223883,0.0744418496466717
"gene_779",19.8886162996358,1.23172219663365,0.568235411724052,2.1676266054883,0.0301871077834679,0.0745169083518044
"gene_11270",118.498652731552,-0.434928019116614,0.200775578281991,-2.16623965343909,0.0302928784469195,0.0747599584644415
"gene_8828",1511.11161978122,0.43154101816886,0.199234504915039,2.16599538495044,0.0303115396018469,0.0747879651406726
"gene_9842",62.6397255372369,-0.462596233558829,0.213638338769186,-2.16532405290146,0.0303628776203453,0.0748965628131382
"gene_9212",130.332836993874,0.439978798676,0.203272700070504,2.16447559619859,0.0304278675408234,0.0750387753412106
"gene_5489",66.9016709419549,-0.651227683388695,0.300967362483069,-2.1637817403717,0.0304811041590174,0.0751519412329486
"gene_1405",4268.68003380667,-0.267492487626244,0.123686564806499,-2.1626640536482,0.0305670277642918,0.0753456237516059
"gene_8266",190.129219588104,-0.608596727920001,0.281441764022778,-2.16242507587021,0.030585426459092,0.0753546510231592
"gene_9681",449.489334272909,0.481030337642624,0.222448591960181,2.16243372638983,0.0305847602971083,0.0753546510231592
"gene_2896",8.07569910275335,-1.94302883865854,0.898669015756593,-2.16211842690793,0.0306090490322901,0.0753765336993091
"gene_5545",805.164890435222,-0.561035277109853,0.259475993412433,-2.16218567942082,0.0306038669224327,0.0753765336993091
"gene_3942",43.0373725695202,-1.04257063660284,0.482348367589522,-2.16144742401216,0.0306607941177375,0.0754844069218469
"gene_11076",13.4109875864347,1.24130377032324,0.574316322363418,2.1613590315787,0.0306676161885474,0.0754844069218469
"gene_437",11398.5744237921,0.287256561227863,0.132913942276677,2.16122218863919,0.030678180209109,0.0754922398937819
"gene_3538",80.3175520933956,0.970336136079701,0.449303367889218,2.1596458104426,0.0308000991869412,0.0757740231861553
"gene_8850",298.377096103667,-0.431947375852932,0.200078964873569,-2.15888449905707,0.0308591287380714,0.0759009883608119
"gene_9559",46.3327408048242,0.82031273052236,0.380054238483887,2.15840963593711,0.0308959972073529,0.0759733982783357
"gene_7217",27.802256975355,-0.945682410090308,0.438163325749822,-2.15828745701612,0.0309054893176777,0.0759784709740119
"gene_1452",2277.76923629316,0.487259747548058,0.225782442659338,2.15809405642421,0.0309205197749218,0.075997153505918
"gene_6439",161.774482485289,0.518722573622221,0.240455166679791,2.15725276684528,0.0309859750710089,0.0761397325927939
"gene_3912",601.304596857392,-0.248184887179104,0.115067339646669,-2.15686647437224,0.0310160698093747,0.076195374955675
"gene_843",2054.24009617329,0.531413732644174,0.246560798113726,2.15530504731357,0.0311379710942998,0.0764764722337666
"gene_7337",2977.04732250046,0.378689672501895,0.175752829969555,2.15467183411781,0.0311875233749028,0.0765797842869461
"gene_2381",280.615911939333,-0.639306603260754,0.296781625136231,-2.15413135151913,0.0312298725110015,0.0766653639390333
"gene_7060",26.3274027758276,1.49200513937133,0.692949978824784,2.15312098270313,0.0313091716027969,0.0768415881885778
"gene_1137",49.505462669624,0.745564673944623,0.346409897240456,2.1522614679427,0.0313767668046065,0.0769890101033376
"gene_637",112.854645671362,-0.38890028435245,0.180705454345743,-2.15212255634724,0.0313877030348027,0.0769973708172049
"gene_658",13593.2829311659,-0.26703140146239,0.12410686823822,-2.15162468647448,0.0314269261947296,0.0770696394117182
"gene_6909",454.947199836788,0.409961484271049,0.190541742051644,2.15155734306204,0.0314322348671435,0.0770696394117182
"gene_3760",510.048430504088,0.74743835909036,0.347609353202429,2.15022510816932,0.0315374130156337,0.0773089939863101
"gene_3628",147.895074785615,-0.667797528689187,0.31062652074768,-2.14984067387998,0.0315678196502565,0.0773595973061333
"gene_10879",124.465859462895,0.649872716089526,0.302298313961525,2.14977287690807,0.0315731846246016,0.0773595973061333
"gene_10681",1.83231285857071,-4.0732078217844,1.89542810632193,-2.14896455750487,0.0316372095896419,0.0774979023888065
"gene_10147",2.59868713529967,-2.79616241007289,1.3013586102464,-2.14864864154813,0.0316622627499562,0.0775406995076153
"gene_1969",6556.7044780394,-0.286813749254066,0.13352250156943,-2.14805554032349,0.031709343557305,0.0776188263668161
"gene_4318",8.8772273987926,1.42256451492652,0.662255359846913,2.14806040264493,0.0317089573387596,0.0776188263668161
"gene_10844",76.1856445896629,0.547805117326419,0.25534179004745,2.14537979554628,0.031922493184217,0.0781218803050937
"gene_8015",658.697537724282,-0.492862501178632,0.229769279402951,-2.14503219255125,0.0319502731553084,0.0781711587462534
"gene_3221",1650.01539329678,0.332356285604725,0.155040640823357,2.14367203231177,0.0320591746471047,0.0784168523480537
"gene_11130",246.718464726395,-0.681116177726593,0.317746057546421,-2.1435865577249,0.0320660287982361,0.0784168523480537
"gene_11869",1.6339897144442,-3.91055236958,1.82443339786401,-2.143433887013,0.032078274487845,0.0784280452276334
"gene_10498",5.32060624060019,-2.47624492538188,1.15548191707687,-2.14304082892639,0.0321098200490485,0.0784732414951702
"gene_9650",23.1918269968572,-1.82340922881172,0.850862678968953,-2.14301234956183,0.0321121067426701,0.0784732414951702
"gene_7285",12.4350494256109,-1.64945357314676,0.76984800688748,-2.14257042739586,0.0321476078887814,0.0785412293068724
"gene_1327",7783.37439639027,0.19578825262609,0.0913853900852961,2.14244588159385,0.0321576191600939,0.078546924086525
"gene_2251",52.389929500261,0.73397856205853,0.342753794444402,2.14141629926606,0.0322404816843037,0.0787305172362401
"gene_4433",1.74477486258774,-3.41860282279898,1.59700793925585,-2.14062982328812,0.0323039017968863,0.0788665561415031
"gene_5110",265.30747615658,-0.250212951264875,0.116913376316389,-2.14015674808461,0.032342101255402,0.078940971250357
"gene_10032",81.6652226885745,-0.747974261797722,0.349728653252617,-2.13872742436532,0.0324577502181238,0.0792043453783708
"gene_3205",231.051889582997,-0.448669052201754,0.209816275329863,-2.13839012963307,0.0324850929012994,0.0792521577055317
"gene_10951",423.362087482261,-0.260424008508599,0.121801522044675,-2.13810143039985,0.0325085118760974,0.0792903770467085
"gene_7746",7844.82215849159,-0.336083884103473,0.157227579114679,-2.13756318068308,0.0325522127376549,0.079378035209346
"gene_6378",404.389644588981,0.401228816694945,0.187730280352775,2.13726211850839,0.0325766781174184,0.0794187573556228
"gene_6993",35.6096177785116,-0.945982235476513,0.442680540884092,-2.13694108529654,0.0326027837634954,0.0794634579478712
"gene_5706",3.33503310359654,3.34392149496361,1.56690829291603,2.13408883601002,0.0328355095703496,0.0800116169587719
"gene_3419",234.165928367214,-0.389457430313933,0.182583910485332,-2.1330325836417,0.0329220533649773,0.080173080583339
"gene_3732",454.99397643003,0.346019645770411,0.162222578637896,2.13299313003017,0.032925289767285,0.080173080583339
"gene_7223",175.279400342969,1.3220622686962,0.619807984609474,2.13301909869587,0.0329231595121564,0.080173080583339
"gene_1828",1.65085643607687,-3.9236155364442,1.84013247313682,-2.13224623429189,0.0329866094559598,0.0803032741980721
"gene_8093",240.789813655,-0.251081258367977,0.117774824867499,-2.13187545513613,0.0330170864944208,0.0803392204564459
"gene_12144",1.62333179348308,-3.90061581754317,1.82961454211521,-2.13193310818009,0.033012345988991,0.0803392204564459
"gene_8348",441.687378909255,0.784433852593937,0.36801084030395,2.13155094003767,0.0330437805298419,0.0803850484012115
"gene_434",941.966067606012,0.358304276604598,0.168164710638975,2.13067459423057,0.033115959499,0.0805414786673656
"gene_3318",110.942698977379,-0.477482517162356,0.224187962886064,-2.12983119617809,0.0331855521578598,0.0806915458674352
"gene_75",92.3594072529622,-0.648880881760651,0.304692172119447,-2.12962767388153,0.0332023644532051,0.080694054482635
"gene_8378",910.80791135098,-0.309672640983528,0.145407017657756,-2.12969529237167,0.0331967779078034,0.080694054482635
"gene_12229",30.2434009333277,-0.904434589687689,0.424766906627867,-2.12924918484776,0.0332336495472598,0.0807508990068487
"gene_406",57.117633099002,-0.774597583842269,0.363853787649447,-2.12887046977384,0.0332649785706519,0.0807591713111077
"gene_1200",45127.3160658827,-0.250157581681735,0.117502565298089,-2.12895421514514,0.033258048599374,0.0807591713111077
"gene_4368",147.098576325027,0.442796346219157,0.208009552931519,2.12873082018947,0.033276537391709,0.0807591713111077
"gene_5033",130.64410825148,-0.645667919632018,0.303299039926675,-2.12881623294328,0.0332694673546871,0.0807591713111077
"gene_8288",142.431285041248,-1.79434588955732,0.842802881980191,-2.12902201442578,0.0332524390800355,0.0807591713111077
"gene_473",1264.24012440802,0.352845929591327,0.165835535249049,2.12768589712349,0.0333631349776843,0.0809501260775272
"gene_9563",47.7958254699611,-0.706667414198358,0.332249989708866,-2.12691478129939,0.0334271644803432,0.0810862455266768
"gene_12039",774.46607156732,0.331605510278185,0.155959792179928,2.12622436618547,0.0334845821834573,0.0812062655893332
"gene_8876",1891.49612501789,-0.433628290696879,0.203962304709402,-2.12602172403717,0.0335014507286939,0.0812279128976653
"gene_6233",2379.89651896607,0.452909895529191,0.213058597835403,2.12575272779691,0.0335238540184484,0.0812629663537975
"gene_2048",161.792473312485,-0.410447297310606,0.193238129720888,-2.124049212769,0.0336660286447121,0.0815725596729501
"gene_6495",1438.25370396255,0.456888036925043,0.215104190056042,2.12403132084972,0.0336675246288767,0.0815725596729501
"gene_4662",31.5496552245275,0.75723129211657,0.356801629986123,2.12227531624792,0.0338146250493196,0.0819095619089037
"gene_77",49.490891308897,-0.792726260259547,0.373601909466636,-2.12184745359376,0.0338505502369924,0.081918972379016
"gene_160",4823.3168888921,-0.385290826861868,0.181564186859369,-2.12206401232803,0.0338323629580869,0.081918972379016
"gene_2786",499.610882425784,0.253179509712147,0.11931052980166,2.12202150248622,0.0338359324081375,0.081918972379016
"gene_12542",63.1612231600326,0.528750747377307,0.249188590001179,2.1218898801699,0.0338469864623018,0.081918972379016
"gene_10740",418.403670307885,-0.386174717308006,0.182172679496631,-2.11982783793411,0.03402056675325,0.0823109382979626
"gene_6279",690.559070965281,0.411021072319037,0.194090216636369,2.11768052734514,0.0342021330981809,0.0827306563848383
"gene_6890",168.535795140906,0.346811524441335,0.163942856537741,2.11544151276573,0.0343923348245312,0.0831710589383969
"gene_4955",839.297375545231,0.336754550129169,0.159198509588699,2.11531220360794,0.0344033470397699,0.0831780213181388
"gene_9938",25.2605152328329,-1.067636970363,0.50482964059357,-2.11484604808008,0.0344430707463969,0.0832543806484048
"gene_3304",56.5799416770099,-1.20392447456868,0.569574155766283,-2.1137273564475,0.0345385605807118,0.0834654676415264
"gene_9349",943.865253969584,-0.238953755162101,0.113063810113312,-2.11344155943996,0.0345629920206199,0.083504776611122
"gene_9166",42.9492009897742,0.948865959280712,0.448999515239793,2.11328949603422,0.0345759972209211,0.0835164675433066
"gene_3003",358.694062518468,0.533849762598011,0.252721851641159,2.11240048745776,0.0346521132340283,0.0836555601301557
"gene_3009",382.24301499537,-0.318603033621943,0.150820547592799,-2.11246437376782,0.0346466385839588,0.0836555601301557
"gene_12479",5523.23099216266,0.598269041342327,0.283227020621337,2.1123303844028,0.0346581214697829,0.0836555601301557
"gene_3271",13.4422232290884,1.64443581427138,0.778606055167079,2.11202546314452,0.0346842653318716,0.0836989102286577
"gene_8640",395.189167770084,0.490530336618619,0.2322861865568,2.11174992318655,0.0347079045353961,0.0837361971416597
"gene_1466",572.717928130453,-0.32316177319732,0.153095766652873,-2.11084721846067,0.0347854460484097,0.0839007545248022
"gene_2685",23.4522633631486,1.18154810325388,0.559772465767736,2.11076495453089,0.0347925197946305,0.0839007545248022
"gene_3116",69.211834996934,0.887349253154377,0.42042444801429,2.11060336130647,0.0348064185189595,0.0839144842511548
"gene_11197",5.47320956858359,-2.47584414201042,1.17353864217063,-2.10972528133457,0.0348820255816342,0.0840769445258951
"gene_3554",27.3323737651835,0.814164596178491,0.386056451234189,2.10892628157275,0.0349509452610851,0.084223213285843
"gene_2059",10119.7752891092,0.248776286091918,0.117998617848231,2.108298305764,0.0350051944177045,0.0843340690953743
"gene_12560",6.39104659367672,2.36096694261844,1.12010568079378,2.10780731059708,0.0350476602431506,0.0844164911226334
"gene_401",69.6293111259936,-0.991254695959624,0.47064676369576,-2.10615428049644,0.0351909530747563,0.084721722480116
"gene_4729",134.221151049796,0.602581288068658,0.286099396586757,2.10619559236271,0.0351873658746138,0.084721722480116
"gene_1694",728.41058940032,-0.263819249167922,0.125323061309696,-2.10511334794142,0.0352814426090142,0.0849195842698018
"gene_9345",720.986510356689,-0.267820346944335,0.127243346991568,-2.10478860605642,0.0353097134246078,0.0849676327514032
"gene_2476",20.7772525735812,-1.14389355420706,0.54359091993242,-2.10432792797436,0.035349851501153,0.0850442087278974
"gene_1683",783.955776233221,-0.270575851236362,0.128630674375171,-2.10350954428791,0.0354212518674699,0.0851959414037194
"gene_492",16648.8385344768,-0.322155139335491,0.153283721950542,-2.10169178589908,0.035580283591797,0.0855583259565736
"gene_533",97.9046907305882,-0.424703173024582,0.20217086518924,-2.10071403031808,0.0356660769569672,0.0857429033817333
"gene_3486",56.2435492923514,1.14671897460675,0.545918725464452,2.1005305755562,0.0356821938782299,0.0857429033817333
"gene_11071",137.071783317177,-0.519200405835201,0.247174258517064,-2.10054400061792,0.0356810142451564,0.0857429033817333
"gene_474",1274.22356729344,-0.215242764141012,0.102487133386662,-2.10019303914909,0.0357118634553101,0.0857940398302692
"gene_9713",1403.05523538252,0.453909642436491,0.216202669370953,2.09946363639798,0.0357760501055561,0.0859280564653644
"gene_1783",95.598646217867,0.792516138262958,0.377588957363447,2.09888589909192,0.0358269601692766,0.08603012952599
"gene_12343",1.59853389424171,-3.87874890817943,1.84834667722875,-2.09849643249549,0.0358613147191326,0.0860924097729037
"gene_12486",660.134847650085,0.296746813872324,0.141418007816199,2.09836652668736,0.0358727798570708,0.0860997229754196
"gene_10900",63.916917562079,-0.769213731499225,0.36661225180982,-2.09816700806348,0.0358903949224653,0.0861217899746721
"gene_9495",1097.43547792852,-0.303040744232335,0.144485917111115,-2.09737218887073,0.0359606410196813,0.0862701092442602
"gene_3775",540.548782576405,-0.406893175740226,0.194028529394634,-2.09707911001401,0.0359865728881606,0.0863120733881844
"gene_4797",371.857912514287,-0.305396120356443,0.145636652764319,-2.09697294300398,0.0359959705694879,0.0863143706949947
"gene_5209",92.9529877853371,0.594474119772504,0.283560105283559,2.09646600031423,0.0360408729302485,0.0864017832765239
